,propietario_casa,#carros,niños_en_casa,niños_total,ingreso_anual,comprador_bici,gasto_mensual_medio,edad,escolaridad_cod,ocup_cod,genero_cod,civil_cod
2060,0,2,0,0,56142,0,48.94,27,2,1,1,1
2061,1,1,0,1,58048,1,48.49,43,3,1,2,1
2062,0,0,0,0,34830,1,50.5,47,3,3,1,2
2063,1,2,1,2,78384,1,50.24,53,2,2,2,1
2064,0,2,0,0,57779,1,50.64,40,1,1,1,2
2065,0,3,0,0,77164,1,50.96,24,2,2,2,2
2066,0,1,0,0,54270,1,54.11,37,3,1,1,2
2067,1,2,0,2,127828,0,52.11,60,1,5,2,1
2068,0,1,0,0,52565,0,50.3,27,3,1,1,2
2069,0,0,0,0,60805,0,48.13,27,3,1,2,2
2070,1,2,0,0,108552,0,53.4,39,1,4,2,2
2071,1,2,0,1,128874,0,52.81,68,4,5,1,2
2072,0,1,0,0,34280,1,49.72,31,3,3,1,2
2073,1,0,0,0,56307,0,49.06,49,3,1,2,2
2074,0,2,0,0,60492,0,49.51,36,2,1,1,2
2075,0,1,0,0,27300,0,46.96,31,2,3,2,2
2076,1,2,1,1,59942,1,49.5,43,2,1,2,1
2077,0,0,0,0,35583,1,46.31,32,1,3,2,2
2078,0,1,0,0,80989,0,51.62,30,1,2,2,2
2079,1,1,1,2,80630,1,57.91,53,2,2,1,1
2080,1,2,0,2,104852,0,51.58,60,4,4,1,1
2081,0,2,0,0,78399,0,49.55,34,4,2,2,2
2082,0,0,0,1,25445,0,45.91,31,5,3,2,1
2083,0,2,0,0,81379,1,50.17,26,2,2,1,1
2084,1,2,0,2,83289,1,50.18,33,1,2,1,1
2085,1,1,1,2,54443,1,50.65,44,2,1,2,1
2086,1,3,0,0,107953,1,54.87,37,1,4,1,2
2087,0,2,0,0,55537,1,52.21,30,3,1,1,2
2088,1,1,0,0,103449,0,55.11,38,4,4,2,2
2089,1,1,0,2,53421,0,48.98,36,1,1,2,1
2090,0,0,0,0,79014,0,53.06,35,1,2,2,2
2091,1,1,0,1,79175,0,49.23,37,1,2,2,1
2092,1,2,0,0,58136,1,58.24,47,3,1,1,2
2093,0,1,0,0,84871,0,53.86,36,2,2,2,2
2094,0,2,0,0,83154,1,53.63,29,2,2,2,2
2095,0,2,0,0,110546,1,55.13,26,2,4,2,2
2096,1,0,0,0,57020,1,51.8,53,2,1,2,2
2097,1,2,0,0,103909,0,52.02,41,1,4,1,1
2098,0,1,0,0,81957,0,50.55,31,1,2,1,1
2099,1,2,2,2,80130,1,54.09,35,4,2,2,1
2100,1,3,1,2,104506,1,59.98,38,1,4,1,1
2101,0,0,0,0,30291,1,48.89,31,1,3,1,2
2102,1,2,0,0,133043,1,52.46,50,4,5,2,2
2103,0,1,0,0,61281,0,48.98,40,1,1,2,2
2104,0,2,0,0,51929,1,48.21,30,5,1,2,1
2105,1,2,0,0,130055,1,55.55,45,4,5,2,2
2106,1,2,0,1,112091,1,51.05,41,2,4,2,1
2107,1,2,0,2,110306,0,51.48,53,2,4,2,1
2108,1,3,1,2,107174,1,54.75,41,2,4,2,1
2109,1,1,2,2,36144,1,49.11,45,2,3,2,1
2110,1,2,0,0,135030,1,62.11,45,4,5,1,2
2111,1,3,0,0,135203,0,55.99,40,1,5,1,2
2112,1,2,1,2,110711,1,54.87,61,1,4,1,1
2113,0,2,0,0,58021,1,48.2,30,5,1,2,1
2114,0,2,0,0,59887,1,50.48,36,4,1,2,2
2115,0,1,0,0,27295,0,56.8,38,1,3,1,2
2116,1,0,0,0,60378,0,51.1,47,5,1,2,2
2117,1,0,0,0,56394,1,48.47,56,3,1,2,2
2118,1,1,1,1,109504,1,54.7,34,4,4,1,1
2119,1,1,1,2,32158,0,57.44,43,2,3,1,1
2120,1,3,0,1,132286,0,54.22,62,1,5,2,2
2121,0,1,0,0,36091,0,50.44,25,5,3,1,2
2122,0,1,0,0,52068,0,56.94,45,2,1,1,2
2123,1,1,1,2,27214,0,46.95,49,5,3,2,1
2124,1,3,0,0,109871,1,51.29,33,4,4,2,1
2125,1,1,0,0,105940,0,53.56,38,4,4,2,2
2126,1,0,0,0,81516,1,49.9,50,4,2,2,2
2127,1,3,0,2,111447,1,51.06,33,1,4,1,1
2128,1,0,1,1,129952,1,53.23,60,1,5,1,2
2129,0,0,0,0,57809,0,49.24,29,2,1,2,2
2130,0,1,0,0,26148,0,48.61,44,4,3,2,2
2131,0,1,0,0,57070,0,48.76,30,4,1,1,2
2132,1,3,0,0,77845,1,54.54,41,2,2,2,2
2133,0,0,0,0,61255,1,49.18,27,3,1,2,2
2134,1,2,0,0,87148,1,53.87,46,2,2,1,2
2135,1,2,0,0,79960,1,49.93,47,2,2,1,2
2136,1,0,1,2,55363,1,52.35,52,3,1,2,1
2137,1,1,1,1,26034,0,57.06,43,2,3,1,1
2138,0,0,0,0,111488,1,51.16,35,4,4,1,2
2139,0,1,0,0,86461,0,54.46,36,2,2,2,2
2140,0,1,0,0,53605,0,50.4,39,1,1,1,2
2141,1,2,0,1,83715,0,50.03,67,2,2,1,2
2142,0,1,0,0,53210,0,48.52,29,1,1,2,2
2143,1,1,1,2,82126,1,56.09,53,2,2,1,1
2144,1,1,1,2,53485,0,52.5,38,1,1,1,1
2145,1,2,1,2,101858,1,54.22,40,1,4,2,1
2146,1,1,1,2,85068,1,51.88,56,1,2,1,1
2147,0,1,0,0,35090,0,50.44,46,2,3,1,2
2148,1,2,0,1,54120,1,48.51,43,2,1,2,1
2149,1,0,0,2,102770,1,51.52,44,2,4,1,1
2150,1,1,0,2,84075,0,50.79,54,3,2,2,1
2151,1,2,1,1,54580,1,50.0,47,3,1,2,1
2152,0,0,0,0,28130,0,47.22,26,2,3,2,2
2153,1,1,0,2,27739,0,45.61,58,3,3,1,1
2154,1,2,1,2,79443,1,49.89,61,1,2,2,1
2155,1,1,0,3,53648,0,48.76,70,4,1,1,1
2156,0,2,1,1,52738,1,50.35,33,1,1,1,1
2157,0,0,0,0,31668,0,45.8,23,2,3,2,1
2158,1,2,0,1,78933,0,50.13,47,2,2,1,1
2159,1,2,0,0,53677,1,50.33,49,3,1,1,2
2160,1,1,0,2,32532,0,48.64,53,5,3,1,1
2161,0,1,0,0,29196,0,49.78,29,5,3,1,2
2162,1,2,1,2,82505,1,51.95,57,1,2,2,1
2163,1,3,0,0,112257,1,55.72,45,4,4,2,2
2164,1,1,1,1,110966,1,52.61,46,1,4,2,1
2165,1,1,0,0,81941,0,56.2,52,3,2,1,2
2166,1,2,0,2,77605,1,50.14,45,1,2,1,1
2167,1,2,0,1,77083,0,52.29,56,2,2,2,2
2168,1,3,2,2,112674,1,53.49,53,2,4,2,1
2169,0,0,0,0,28048,0,48.23,32,2,3,1,2
2170,0,1,0,0,78648,1,53.41,25,2,2,1,2
2171,0,1,1,1,56280,1,50.83,35,1,1,2,1
2172,0,0,0,0,34972,0,49.0,30,5,3,2,2
2173,1,0,0,2,26698,0,45.17,51,3,3,2,1
2174,0,2,0,0,57040,1,51.51,26,3,1,2,2
2175,0,1,1,2,29353,0,57.98,37,1,3,1,1
2176,1,2,2,2,51997,1,56.16,51,5,1,1,1
2177,1,3,0,1,80081,1,58.82,41,2,2,1,1
2178,1,1,2,2,59112,0,52.1,49,2,1,2,1
2179,0,0,0,0,29719,0,50.1,30,5,3,2,2
2180,1,1,0,1,76801,0,49.91,35,1,2,2,1
2181,1,0,1,2,57620,1,49.78,40,4,1,2,1
2182,1,3,0,1,87958,1,53.55,37,4,2,1,1
2183,1,2,0,3,81816,0,50.57,64,2,2,1,1
2184,1,1,1,2,26257,0,59.01,49,2,3,1,1
2185,0,0,0,0,61661,0,49.54,38,1,1,2,2
2186,1,1,0,2,54868,0,48.82,55,3,1,2,1
2187,1,1,1,1,84991,0,54.89,36,4,2,1,1
2188,1,1,1,1,32948,0,47.15,56,5,3,2,2
2189,0,1,2,2,52931,1,48.72,34,1,1,1,1
2190,0,0,0,0,54237,1,52.77,43,2,1,2,2
2191,1,2,0,2,58526,1,49.11,48,2,1,2,1
2192,0,2,0,0,59949,1,50.9,24,3,1,1,2
2193,0,0,0,1,27630,0,45.69,36,1,3,2,1
2194,1,1,0,2,52625,1,48.77,46,3,1,2,1
2195,0,1,0,0,32040,1,58.9,45,4,3,1,2
2196,1,2,0,0,127631,1,53.27,51,1,5,2,2
2197,1,2,0,0,101870,1,50.48,27,1,4,2,1
2198,1,2,1,1,86997,1,51.95,33,1,2,2,1
2199,1,2,1,2,55776,1,48.9,57,2,1,1,1
2200,0,1,0,0,34981,0,46.14,30,4,3,2,2
2201,0,1,0,0,80718,0,50.17,29,2,2,1,1
2202,1,3,0,0,111100,1,50.95,30,2,4,2,1
2203,0,2,0,0,81859,1,50.78,25,2,2,2,2
2204,1,2,0,0,109455,1,52.12,36,2,4,1,2
2205,1,1,1,2,51935,1,51.54,55,3,1,1,1
2206,0,3,0,0,86687,0,51.96,23,2,2,2,2
2207,0,0,0,0,77428,0,49.75,30,4,2,2,1
2208,1,1,0,2,104966,1,51.74,69,4,4,2,1
2209,1,1,1,2,138851,1,61.57,41,1,5,1,1
2210,0,1,0,0,55788,0,49.03,42,2,1,2,2
2211,1,1,1,2,53220,1,50.17,49,3,1,2,1
2212,1,2,0,2,130068,1,52.21,44,1,5,2,1
2213,1,3,0,2,136382,0,52.24,39,1,5,2,1
2214,0,1,0,0,28360,0,48.8,47,3,3,2,2
2215,1,1,0,0,102989,0,53.86,45,4,4,2,2
2216,1,1,1,1,77958,1,49.1,42,2,2,2,1
2217,1,3,0,1,83176,0,57.97,38,1,2,1,1
2218,1,3,0,0,104486,1,62.22,44,4,4,1,2
2219,1,3,0,0,111986,1,60.66,40,1,4,1,1
2220,1,2,0,0,60158,1,51.62,56,3,1,2,2
2221,1,1,1,2,54547,1,49.37,43,3,1,2,1
2222,1,1,1,1,53965,1,51.29,58,5,1,1,2
2223,1,2,0,0,112474,1,51.83,27,2,4,1,1
2224,1,0,0,1,84882,1,50.54,33,1,2,2,1
2225,1,0,1,2,109047,1,61.18,52,2,4,1,1
2226,1,1,1,1,83544,0,55.0,33,4,2,1,1
2227,0,1,0,0,34008,1,56.75,41,2,3,1,2
2228,0,2,0,0,82599,1,53.02,37,1,2,2,2
2229,1,2,0,2,132558,1,52.28,44,4,5,1,1
2230,1,0,0,2,58167,1,51.77,38,2,1,1,1
2231,1,2,1,1,134724,1,56.9,67,1,5,2,2
2232,0,1,0,0,57901,0,48.86,36,2,1,1,2
2233,0,0,0,0,55262,1,48.5,36,5,1,1,2
2234,1,3,1,2,106207,1,54.83,36,1,4,1,1
2235,1,2,1,2,105703,1,52.65,58,1,4,1,1
2236,0,1,0,0,59558,0,48.8,32,5,1,1,2
2237,0,0,0,0,55413,0,52.51,24,3,1,2,2
2238,1,0,0,2,110278,0,59.46,51,2,4,1,1
2239,1,0,2,2,85400,1,59.23,51,1,2,1,1
2240,0,1,0,0,60171,0,48.63,25,2,1,2,1
2241,1,1,2,2,84964,1,54.2,49,3,2,2,1
2242,0,1,0,0,82841,0,50.92,27,3,2,2,1
2243,0,1,0,0,57850,0,52.86,32,3,1,1,2
2244,1,1,1,1,51525,0,51.2,58,2,1,2,2
2245,1,2,0,0,104568,0,51.12,39,1,4,2,1
2246,0,0,0,0,57545,1,56.79,45,2,1,1,2
2247,1,0,0,2,77520,1,50.66,44,4,2,2,1
2248,0,2,0,0,84372,0,52.53,39,1,2,2,2
2249,0,1,0,0,35523,0,46.48,32,3,3,2,2
2250,1,2,0,0,133757,0,52.37,34,4,5,1,1
2251,0,1,0,0,50986,0,51.14,44,4,1,2,2
2252,0,1,1,1,32935,1,48.14,32,4,3,2,1
2253,0,2,0,0,58992,1,50.85,29,2,1,2,2
2254,1,2,0,0,132600,1,55.96,37,1,5,2,2
2255,1,1,1,2,106668,0,59.78,37,1,4,1,1
2256,1,3,0,0,104980,0,51.46,37,1,4,2,1
2257,1,0,0,2,30408,1,48.26,54,3,3,1,1
2258,0,1,0,0,60968,0,50.31,30,1,1,2,2
2259,0,1,0,0,60286,1,48.99,32,3,1,1,2
2260,1,1,2,2,57879,1,60.47,54,3,1,1,1
2261,0,2,2,2,61931,1,52.56,35,1,1,1,1
2262,1,2,1,2,77465,1,49.14,64,4,2,2,1
2263,1,3,0,0,132250,1,54.55,34,1,5,1,2
2264,1,1,0,2,56355,1,48.02,37,2,1,2,1
2265,0,0,0,0,58296,1,52.74,33,3,1,2,2
2266,0,1,0,0,60219,0,52.25,26,5,1,2,2
2267,0,1,0,0,60060,0,52.4,43,1,1,2,2
2268,0,2,0,0,58661,1,50.1,27,3,1,2,2
2269,0,1,0,0,52842,0,50.61,24,3,1,1,2
2270,0,0,0,0,54214,0,52.58,26,2,1,1,2
2271,0,1,0,0,83018,0,53.03,33,3,2,2,2
2272,1,0,0,2,54020,1,48.34,61,1,1,1,1
2273,1,3,1,2,86029,1,52.12,48,3,2,2,1
2274,0,1,0,0,30803,0,45.87,23,3,3,2,1
2275,0,1,0,0,87515,1,49.88,27,3,2,1,1
2276,1,2,1,2,129552,1,64.49,39,1,5,1,1
2277,0,3,0,0,85077,1,52.95,24,3,2,2,2
2278,1,2,1,2,134818,1,60.85,38,4,5,1,1
2279,0,2,0,0,102834,1,53.29,30,2,4,1,2
2280,0,1,0,0,30585,0,47.14,32,5,3,1,2
2281,1,3,0,0,107085,0,55.54,39,1,4,2,2
2282,1,3,0,2,84410,1,50.55,63,4,2,2,1
2283,1,0,1,1,87054,1,51.31,39,1,2,2,1
2284,1,1,0,0,27318,0,50.13,52,5,3,1,2
2285,1,0,0,2,33708,0,46.21,52,2,3,2,1
2286,1,0,1,2,103867,1,52.32,41,1,4,2,1
2287,1,3,1,1,105754,1,51.91,34,1,4,2,1
2288,1,0,0,2,56951,1,48.68,50,3,1,2,1
2289,0,0,0,0,112286,1,53.08,36,1,4,2,2
2290,0,2,0,0,106396,1,51.77,28,2,4,1,2
2291,1,2,1,1,55562,1,56.11,51,2,1,1,1
2292,0,1,0,0,29609,0,47.58,30,2,3,1,2
2293,0,1,0,0,86849,0,50.01,36,4,2,1,2
2294,0,0,0,0,104161,1,52.56,31,1,4,1,2
2295,0,0,0,0,53056,0,49.32,36,4,1,1,2
2296,0,1,0,0,58934,0,49.13,30,3,1,1,1
2297,0,3,0,0,79445,1,52.07,40,2,2,2,2
2298,1,2,2,2,130876,1,55.63,41,4,5,2,1
2299,1,3,1,2,105326,1,54.47,69,4,4,1,1
2300,1,2,2,2,52989,1,54.37,42,2,1,1,1
2301,1,1,2,2,35918,0,47.74,54,5,3,1,1
2302,1,1,0,1,53906,0,48.47,48,3,1,2,1
2303,1,1,1,2,28487,0,46.99,56,5,3,1,1
2304,1,2,0,2,59358,0,55.52,50,2,1,1,1
2305,0,1,0,0,29775,0,48.95,34,4,3,1,2
2306,0,2,0,0,110331,1,54.4,23,2,4,2,2
2307,1,1,0,0,54631,0,48.62,52,2,1,2,2
2308,0,0,0,0,54784,0,48.78,28,3,1,2,2
2309,1,2,0,0,108390,1,56.12,38,1,4,2,2
2310,1,1,0,1,132528,0,55.34,37,4,5,1,1
2311,0,1,0,0,35623,0,47.35,33,5,3,1,2
2312,1,3,1,2,109238,1,54.37,43,4,4,2,1
2313,0,2,0,0,60358,0,51.0,32,2,1,1,2
2314,1,1,0,1,35117,0,46.89,61,2,3,1,2
2315,1,0,0,2,58415,0,48.39,49,2,1,2,1
2316,1,1,1,1,84469,1,53.07,41,1,2,1,1
2317,1,1,0,1,81565,0,49.38,34,4,2,2,1
2318,1,1,0,2,87876,0,53.67,44,4,2,1,1
2319,1,1,1,2,59768,1,57.39,54,5,1,1,1
2320,1,3,0,0,76911,1,50.46,48,2,2,2,2
2321,1,2,1,2,58376,1,52.6,41,2,1,1,1
2322,0,3,0,0,105321,0,52.03,35,1,4,1,2
2323,1,1,0,0,78477,1,57.48,43,3,2,1,2
2324,0,0,0,0,37170,1,48.07,42,4,3,1,2
2325,0,1,0,0,55809,1,52.62,37,4,1,1,2
2326,0,1,1,1,28315,0,45.43,33,1,3,1,1
2327,1,3,1,2,105087,1,51.69,50,2,4,2,1
2328,1,0,0,2,102511,0,50.38,42,4,4,2,1
2329,0,0,0,0,62558,0,49.31,25,1,1,1,1
2330,1,1,0,2,51446,0,47.88,54,1,1,2,1
2331,1,3,1,2,77858,1,50.58,56,1,2,1,1
2332,1,1,1,2,59345,1,53.1,51,2,1,1,1
2333,1,0,1,2,108237,1,51.34,57,1,4,1,1
2334,1,2,0,2,57842,0,57.61,52,3,1,1,1
2335,1,2,1,2,106667,1,53.48,40,1,4,2,1
2336,1,0,0,2,77441,1,50.14,41,2,2,2,1
2337,1,1,1,1,131310,1,51.87,34,1,5,2,1
2338,1,2,1,1,101962,1,53.93,68,4,4,2,2
2339,1,1,1,2,55796,1,49.83,44,2,1,2,1
2340,1,1,0,1,78350,0,49.15,32,4,2,1,1
2341,0,0,0,0,58178,0,52.26,38,1,1,2,2
2342,1,1,2,2,134096,1,53.91,33,4,5,2,1
2343,0,0,1,1,26165,0,44.66,33,4,3,2,1
2344,1,3,0,0,135117,1,63.23,37,4,5,1,2
2345,0,2,0,0,52114,1,48.61,38,2,1,2,2
2346,0,0,0,0,56127,0,54.85,40,3,1,1,2
2347,1,2,0,0,105015,1,56.78,42,1,4,1,1
2348,1,1,0,2,52555,0,49.63,55,5,1,1,1
2349,1,2,0,0,137620,1,61.38,38,1,5,1,2
2350,0,1,0,0,54694,0,49.43,36,1,1,2,2
2351,0,1,0,0,57242,0,47.85,29,5,1,2,2
2352,1,3,0,0,78960,1,50.0,41,2,2,2,2
2353,1,1,0,1,80572,1,52.56,68,4,2,1,2
2354,0,1,1,1,53012,0,52.02,32,4,1,2,1
2355,0,1,0,0,58321,0,50.68,24,3,1,2,2
2356,0,0,0,0,33656,1,47.24,29,2,3,2,2
2357,0,2,0,0,129693,1,53.58,30,4,5,1,2
2358,1,1,1,1,55649,1,49.11,36,1,1,2,1
2359,0,1,0,0,58593,0,48.02,42,3,1,2,2
2360,1,2,1,2,52034,1,50.19,41,2,1,2,1
2361,0,1,0,0,30026,0,48.61,27,5,3,1,2
2362,0,1,1,2,25659,0,47.49,34,4,3,2,1
2363,1,3,0,1,81940,1,49.89,35,1,2,2,1
2364,1,1,0,0,59608,0,50.08,48,5,1,2,2
2365,1,1,0,0,109412,0,55.19,43,4,4,2,2
2366,1,0,2,2,60648,1,56.88,47,2,1,1,1
2367,0,1,0,1,55953,0,49.32,31,5,1,1,1
2368,0,1,0,0,84677,0,50.44,26,3,2,1,1
2369,1,0,0,2,59146,0,48.83,57,4,1,1,1
2370,1,1,1,1,53420,1,48.34,43,1,1,2,1
2371,0,1,0,1,59899,0,49.35,31,1,1,2,1
2372,1,1,0,2,60004,0,48.58,42,2,1,2,1
2373,1,3,0,1,82174,1,51.71,37,1,2,1,1
2374,0,2,0,0,81629,1,52.87,27,3,2,1,2
2375,1,1,0,2,61856,0,48.1,49,3,1,2,1
2376,0,0,0,0,29090,0,45.57,26,5,3,1,2
2377,1,0,0,0,129281,1,52.49,28,1,5,1,1
2378,0,1,0,0,86059,0,53.41,41,1,2,2,2
2379,0,1,0,0,105493,0,55.18,35,1,4,1,2
2380,1,3,0,0,106306,1,52.79,37,4,4,2,2
2381,0,0,0,0,54575,1,49.55,24,3,1,2,2
2382,1,2,1,2,103750,1,52.73,32,1,4,2,1
2383,1,3,1,2,84100,1,57.54,43,2,2,1,1
2384,1,1,0,0,29174,0,48.04,52,2,3,2,2
2385,1,2,0,0,137337,1,54.24,34,1,5,2,2
2386,1,2,0,0,128806,1,51.96,37,4,5,2,1
2387,1,1,2,2,83787,1,57.79,44,2,2,1,1
2388,0,3,0,0,77330,1,50.15,28,3,2,1,1
2389,0,0,0,0,83074,1,50.7,36,1,2,2,2
2390,1,1,1,2,31744,0,50.42,55,5,3,1,1
2391,0,1,0,0,55359,0,50.15,29,1,1,1,2
2392,0,0,0,0,52289,1,51.15,25,3,1,1,2
2393,1,2,1,2,51124,1,49.6,47,3,1,2,1
2394,0,0,0,0,27289,0,46.43,48,3,3,2,2
2395,1,0,1,2,129222,1,54.75,56,1,5,2,1
2396,0,2,0,0,77156,0,53.15,30,2,2,2,2
2397,1,3,1,2,77031,1,58.28,47,2,2,1,1
2398,1,2,1,1,52240,1,50.16,41,1,1,2,1
2399,1,2,2,2,136601,1,62.47,44,4,5,1,1
2400,0,1,2,2,36841,1,49.03,34,1,3,1,1
2401,1,2,0,0,87112,1,54.94,41,2,2,2,2
2402,1,1,0,2,30122,0,46.04,42,4,3,2,1
2403,1,1,0,0,59614,0,52.84,52,5,1,1,2
2404,1,3,0,0,109807,1,51.4,26,2,4,2,1
2405,0,2,0,0,84548,1,56.77,39,1,2,1,2
2406,1,2,0,0,133896,0,56.98,38,1,5,2,2
2407,0,1,0,0,86179,0,52.91,38,4,2,1,2
2408,1,1,1,2,30911,0,50.72,58,5,3,1,1
2409,1,1,1,2,28700,0,46.88,55,3,3,1,1
2410,1,0,1,1,84841,1,54.22,42,2,2,2,1
2411,0,1,0,0,26716,0,48.59,27,2,3,2,2
2412,0,2,0,0,51884,0,51.23,32,4,1,1,2
2413,1,2,2,2,105489,1,57.5,43,4,4,1,1
2414,0,1,1,2,28129,0,44.94,31,4,3,1,1
2415,1,2,1,2,108115,1,54.56,57,2,4,1,1
2416,1,2,0,1,60752,0,49.15,57,2,1,1,2
2417,1,2,2,2,58169,1,49.9,41,2,1,1,1
2418,0,1,0,0,53186,1,61.16,38,4,1,1,2
2419,0,1,0,0,34397,0,50.16,41,2,3,1,2
2420,1,1,0,1,129263,1,51.21,31,4,5,1,1
2421,1,3,0,0,138268,0,56.68,34,4,5,2,2
2422,0,0,0,0,57384,0,48.86,27,3,1,1,2
2423,1,2,0,1,78404,0,51.69,65,1,2,1,2
2424,1,1,0,1,80141,0,53.7,57,2,2,2,2
2425,0,2,0,0,83100,1,50.26,27,3,2,1,2
2426,1,2,1,2,132026,1,56.88,37,4,5,1,1
2427,1,3,1,2,105461,1,53.84,42,2,4,1,1
2428,1,2,0,0,61272,1,53.37,46,3,1,2,2
2429,1,1,1,2,54460,1,51.07,46,3,1,2,1
2430,1,2,0,0,134586,1,54.49,35,4,5,2,2
2431,1,1,0,2,109523,0,51.5,35,1,4,1,1
2432,1,1,0,0,133295,0,54.53,31,1,5,2,2
2433,1,2,0,0,137731,1,53.56,33,4,5,2,2
2434,1,2,0,0,103467,1,60.12,42,2,4,1,2
2435,1,1,1,1,52628,0,52.42,57,3,1,2,2
2436,1,2,1,2,103819,1,52.12,50,1,4,2,1
2437,0,1,0,0,52264,0,48.4,33,1,1,1,1
2438,0,2,0,0,106407,1,53.17,36,1,4,2,2
2439,0,2,0,0,56014,0,51.32,44,2,1,2,2
2440,1,0,0,0,59403,0,52.15,55,3,1,2,2
2441,0,0,0,0,52717,1,53.94,41,4,1,1,2
2442,0,1,0,0,106957,0,53.05,31,2,4,2,2
2443,1,0,0,0,57797,1,49.57,50,1,1,1,2
2444,0,2,0,0,60383,1,49.68,38,5,1,2,2
2445,0,0,0,0,33412,1,47.64,36,1,3,1,2
2446,0,2,0,0,84770,1,52.38,25,2,2,2,2
2447,0,0,0,1,52571,0,47.44,35,1,1,1,1
2448,1,0,0,2,110035,0,51.04,58,1,4,1,1
2449,0,1,0,0,29278,0,49.84,38,2,3,2,2
2450,1,2,0,0,134431,1,51.96,30,4,5,1,1
2451,1,3,0,0,103240,0,51.18,27,1,4,2,1
2452,1,2,0,0,77408,0,53.47,43,2,2,1,2
2453,0,2,0,0,55875,1,54.77,45,1,1,1,2
2454,1,3,2,2,82202,1,50.59,53,2,2,2,1
2455,0,0,0,0,29287,0,48.88,26,5,3,1,2
2456,1,2,1,2,137586,1,56.47,38,1,5,2,1
2457,1,1,1,1,82911,1,53.99,32,3,2,2,1
2458,1,0,1,2,26474,0,53.92,51,3,3,1,1
2459,1,1,0,2,53046,1,48.1,54,3,1,2,1
2460,1,2,0,0,110287,1,53.92,41,4,4,2,2
2461,0,1,0,0,36568,0,47.09,32,2,3,1,2
2462,1,1,1,2,56676,1,50.31,42,2,1,2,1
2463,1,2,0,0,78607,1,50.0,45,1,2,2,2
2464,0,0,1,2,28324,0,49.73,36,4,3,1,1
2465,0,1,0,0,54472,0,50.52,32,3,1,1,2
2466,0,1,0,0,32039,0,49.17,25,5,3,1,2
2467,1,3,0,0,108846,1,55.61,49,2,4,2,2
2468,0,2,0,0,59055,1,49.84,36,4,1,2,2
2469,1,2,0,2,59861,1,51.73,41,2,1,1,1
2470,0,1,0,2,51703,0,48.3,36,1,1,1,1
2471,0,1,0,0,52708,1,50.0,44,2,1,2,2
2472,1,3,0,0,86007,1,62.4,46,2,2,1,2
2473,0,2,0,0,52710,1,48.43,28,2,1,2,1
2474,1,1,0,3,58050,0,49.36,61,4,1,1,1
2475,1,2,2,2,56566,1,53.36,46,5,1,1,1
2476,1,1,0,2,29348,0,45.48,56,3,3,2,1
2477,0,0,0,0,86361,1,52.97,30,3,2,1,2
2478,1,1,1,2,58671,0,48.96,58,1,1,1,1
2479,1,0,0,0,132042,1,52.41,32,4,5,2,2
2480,1,2,1,2,106804,1,52.88,63,2,4,2,1
2481,1,2,1,2,103576,1,53.02,55,1,4,2,1
2482,1,3,1,2,108451,1,51.06,58,1,4,2,1
2483,1,0,0,0,135531,1,56.34,54,1,5,1,2
2484,0,2,0,0,80084,1,60.48,40,1,2,1,2
2485,1,1,0,0,112428,0,51.78,40,2,4,2,2
2486,1,1,1,2,55467,1,47.98,48,2,1,2,1
2487,0,2,0,0,80245,1,51.57,29,2,2,2,2
2488,1,2,1,2,61597,1,52.06,36,3,1,2,1
2489,1,2,0,2,107835,0,51.35,35,4,4,1,1
2490,0,1,0,0,31938,0,47.43,27,2,3,2,2
2491,1,2,0,2,55151,0,54.43,45,4,1,1,1
2492,1,1,1,2,83235,1,52.21,67,4,2,1,1
2493,1,1,1,2,56744,1,59.42,47,3,1,1,1
2494,1,2,0,2,52354,1,48.02,51,1,1,2,1
2495,0,1,0,0,56928,0,50.95,33,4,1,2,2
2496,1,0,0,2,35928,1,52.81,48,3,3,1,1
2497,0,2,0,0,111950,1,52.72,34,2,4,1,2
2498,1,2,1,2,59342,1,51.22,62,4,1,1,1
2499,1,2,2,2,77015,1,53.19,47,2,2,2,1
2500,1,1,1,2,28673,0,56.08,45,4,3,1,1
2501,0,0,0,0,28021,0,48.26,26,5,3,1,2
2502,1,2,0,2,86094,0,59.29,46,2,2,1,1
2503,1,2,0,2,104614,0,60.38,55,1,4,1,1
2504,1,1,0,0,53078,1,50.57,48,3,1,1,2
2505,0,2,0,0,81244,0,51.93,37,4,2,2,2
2506,0,0,0,0,80214,0,50.19,25,2,2,1,1
2507,0,3,0,0,78027,1,49.9,33,3,2,1,2
2508,0,0,0,0,32151,1,47.94,47,2,3,1,2
2509,1,1,0,1,58298,0,50.4,56,1,1,2,2
2510,1,3,0,2,109512,1,51.69,63,1,4,1,1
2511,0,1,0,0,53529,0,48.86,33,5,1,2,2
2512,0,1,1,2,58006,1,52.39,35,2,1,2,1
2513,1,2,0,1,83277,1,49.6,36,3,2,2,1
2514,1,1,0,0,76787,0,49.78,53,3,2,2,2
2515,0,2,0,0,109404,1,51.33,28,2,4,1,2
2516,0,1,0,0,77566,0,51.55,26,2,2,2,2
2517,1,2,1,2,60674,1,48.73,55,3,1,2,1
2518,1,2,1,1,59638,1,53.95,38,1,1,1,1
2519,0,2,1,1,56670,1,51.3,34,4,1,2,1
2520,1,2,0,0,59714,1,48.81,51,2,1,2,2
2521,1,1,1,2,57600,1,49.51,65,4,1,2,1
2522,1,3,0,1,84883,1,51.26,62,2,2,2,2
